Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
Cu a n									0.000	0	0	0.0		0		0	0.000		42	36	5	1	xu a n, K a n, t a n, u a n, p a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, Cu a N, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, Cu a I, i a n, cu a n, y a n, i Cu a n, Cu a n u, Cu a n i, y Cu a n, u Cu a n, a n	26502.3166667
Cu a N									0.000	0	0	0.0		0		0	0.000		34	32	1	1	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Cu a n, C a N, Qi a N, u a N, k a N, Zu a N, m a N, T a N, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, K a N, s a N, x a N, Cu a I, n a N, Cu a N i, a N	29675.84375
cu e I									0.000	0	0	0.0		0		0	0.000		24	23	0	1	xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, z e I, Ku e I, e I	54870.8695652
Cu e I									0.000	0	0	0.0		0		0	0.000		25	24	0	1	xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, ru e I, cu e I, z e I, Ku e I, Cu a I, e I	52544.9166667
c u n									0.000	0	0	0.0		0		0	0.000		18	15	2	1	x u n, t u n, k u n, C u n, l u n, Z u n, c a n, K u n, T u n, S u n, z u n, s u n, r u n, c u i, c @ n, i c u n, y c u n, c u	2630.73333333
c u N									0.000	0	0	0.0		0		0	0.000		6	5	0	1	c o N, c a N, c u n, c @ N, c u i, c u	11791.2
C u n									0.000	0	0	0.0		0		0	0.000		24	17	6	1	x u n, t u n, k u n, l u n, Z u n, C u y, c u n, K u n, C @ n, C a n, T u n, S u n, z u n, s u n, r u n, C u i, C u @, y C u n, C u n y, C u n a, C u n i, i C u n, C u n u, C u	54096.872549
C u N									0.000	0	0	0.0		0		0	0.000		8	7	0	1	C a N, C @ N, C o N, C u n, C u y, C u i, C u @, C u	59709.4285714
cu o									0.000	0	0	0.0		0		0	0.000		16	15	1	0	u o, Su o, ku o, tu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, fu o, cu o u	146766.2
Cu o									0.000	0	0	0.0		0		0	0.000		15	15	0	0	u o, Su o, ku o, tu o, cu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Ku o, fu o	145184.0
