Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
P iE									0.000	0	0	0.0		0		0	0.000		26	24	1	1	p iE, X iE, J iE, P aI, P aU, P i, P a, P eI, P uo, P iaU, Q iE, T iE, P u, l iE, iE iE, t iE, u iE, m iE, n iE, aU iE, yE iE, P oU, y iE, ueI iE, P iE n, iE	165586.458333
p iE n									0.000	0	0	0.0		0		0	0.000		39	21	16	2	Q iE n, t iE n, J iE n, T iE n, n iE n, X iE n, p a n, l iE n, P iE n, p @ n, m iE n, y iE n, @r iE n, iaU iE n, p i n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, p iaU iE n, i p iE n, ioU p iE n, p iE n i, uaI p iE n, p iE n ioU, p iE n ueI, @r p iE n, p i iE n, p aI iE n, u p iE n, p iE n y, p iE n uaI, p iE n iE, p u iE n, aI p iE n, p iE, iE n	62928.8452381
P iE n									0.000	0	0	0.0		0		0	0.000		34	21	11	2	Q iE n, t iE n, J iE n, T iE n, n iE n, X iE n, p iE n, l iE n, m iE n, P a n, P i n, y iE n, @r iE n, P @ n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, P iE n i, iaU P iE n, ia P iE n, P iE n aI, P aI iE n, ioU P iE n, P iE n @r, ua P iE n, y P iE n, P i iE n, iE P iE n, iE n, P iE	26224.9978355
p i n									0.000	0	0	0.0		0		0	0.000		34	23	9	2	X i n, J i n, p i N, p a n, p iE n, n i n, p @ n, p i iaU, Q i n, P i n, l i n, p i iE, m i n, y i n, p i y, p i u, ioU i n, ia i n, p i ioU, u i n, p i i, p i @r, ueI i n, p uo i n, p i iE n, p i y n, p i n i, p i n ueI, p i i n, p i a n, p i n y, p aI i n, p i, i n	30999.794686
p i N									0.000	0	0	0.0		0		0	0.000		34	20	12	2	T i N, p a N, J i N, X i N, Q i N, l i N, m i N, t i N, P i N, p i iaU, p i iE, p @ N, n i N, p i n, iE i N, p i y, p i u, p i ioU, p i i, p i @r, p aU i N, ueI p i N, p i N ueI, p i N i, i p i N, p eI i N, p uo i N, yE p i N, p i N ioU, p i N y, uo p i N, p a i N, p i, i N	41960.5666667
P i n									0.000	0	0	0.0		0		0	0.000		26	17	7	2	X i n, J i n, n i n, P iE n, P i N, Q i n, P a n, l i n, P @ n, m i n, p i n, y i n, P i i, ioU i n, ia i n, u i n, ueI i n, u P i n, P i n ueI, iaU P i n, P eI i n, P i iE n, P i u@ n, i P i n, P i, i n	14911.3193277
P i N									0.000	0	0	0.0		0		0	0.000		22	14	6	2	T i N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, P @ N, P a N, P i n, n i N, iE i N, P i i, P i N ueI, P i N y, iaU P i N, P aU i N, P i N i, ioU P i N, i N, P i	31802.7142857
p io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	p a n, p iE n, p @ n, p i n	13469.0
p io N									0.000	0	0	0.0		0		0	0.000		16	13	2	1	p a N, p i N, X io N, ioU io N, p @ N, Q io N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, p u io N, p eI io N, io N	62327.8846154
P io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	P iE n, P a n, P i n, P @ n	4938.5
P io N									0.000	0	0	0.0		0		0	0.000		14	13	0	1	P @ N, P i N, X io N, P a N, ioU io N, Q io N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, io N	54831.3076923
p ioU									0.000	0	0	0.0		0		0	0.000		30	25	4	1	p u, p a, J ioU, p eI, p iE, p i, Q ioU, l ioU, p aU, p aI, X ioU, p uo, t ioU, n ioU, p iaU, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, p aU ioU, p u ioU, p uo ioU, p i ioU, ioU	401508.34
P ioU									0.000	0	0	0.0		0		0	0.000		29	26	2	1	J ioU, Q ioU, P aI, l ioU, P aU, P i, P a, X ioU, P eI, P uo, P iaU, t ioU, n ioU, P u, P iE, ueI ioU, m ioU, uo ioU, P oU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, P eI ioU, P iaU ioU, ioU	353148.153846
p o n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	p a n, p iE n, p @ n, p i n	13469.0
p o N									0.000	0	0	0.0		0		0	0.000		16	16	0	0	Z o N, p a N, c o N, p i N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, l o N, r o N, p @ N	17618.3125
P o n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	P iE n, P a n, P i n, P @ n	4938.5
P o N									0.000	0	0	0.0		0		0	0.000		16	16	0	0	Z o N, c o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, P @ N, P i N, K o N, x o N, P a N, l o N, r o N	13238.0625
p oU									0.000	0	0	0.0		0		0	0.000		28	26	1	1	p u, p a, t oU, p eI, p iE, z oU, p i, S oU, k oU, x oU, T oU, p aU, Z oU, p aI, C oU, p uo, K oU, l oU, m oU, r oU, p iaU, s oU, c oU, f oU, oU oU, P oU, p eI oU, oU	169726.230769
P oU									0.000	0	0	0.0		0		0	0.000		27	25	1	1	t oU, z oU, S oU, k oU, x oU, T oU, P aI, P aU, Z oU, P i, P a, C oU, P eI, K oU, l oU, P uo, P iaU, m oU, r oU, s oU, P u, c oU, P iE, f oU, oU oU, P eI oU, oU	124895.8
p u									0.000	0	0	0.0		0		0	0.000		53	33	19	1	p a, p eI, p iE, C u, p i, Z u, S u, f u, t u, p aU, l u, K u, r u, p aI, z u, p uo, k u, T u, x u, m u, p iaU, s u, P u, iaU u, i u, n u, c u, iE u, ioU u, u u, ueI u, uaI u, @r u, p u iaU, u p u, iaU p u, p u i, p u ueI, uaI p u, p u y, ueI p u, p i u, ioU p u, p aU u, p u @r, p u ioU, p uo u, p u yE, i p u, p u u, p u ia, p u uaI, u	51314.1004785
P u									0.000	0	0	0.0		0		0	0.000		42	34	7	1	p u, C u, Z u, S u, f u, P aI, P aU, t u, l u, K u, r u, P i, P a, z u, P eI, k u, T u, x u, P uo, P iaU, m u, s u, iaU u, i u, n u, c u, iE u, P iE, ioU u, u u, ueI u, P oU, uaI u, @r u, P u @r, yE P u, P u ueI, P iaU u, P u i, uo P u, P aI u, u	55743.4747899
p ua									0.000	0	0	0.0		0		0	0.000		17	16	0	1	p u, p a, p eI, p iE, x ua, p i, p aU, Z ua, p aI, p uo, k ua, p iaU, S ua, K ua, ua ua, aI ua, ua	95379.9375
P ua									0.000	0	0	0.0		0		0	0.000		18	17	0	1	x ua, P aI, P aU, Z ua, P i, P a, P eI, k ua, P uo, P iaU, S ua, P u, K ua, ua ua, P iE, P oU, aI ua, ua	20800.2941176
p uaI									0.000	0	0	0.0		0		0	0.000		21	19	1	1	p u, p a, p eI, p iE, K uaI, p i, p aU, x uaI, p aI, k uaI, p uo, S uaI, i uaI, p iaU, @ uaI, Z uaI, C uaI, iE uaI, @r uaI, p u uaI, uaI	74824.5789474
P uaI									0.000	0	0	0.0		0		0	0.000		22	20	1	1	K uaI, P aI, P aU, x uaI, P i, P a, k uaI, P eI, P uo, P iaU, S uaI, i uaI, P u, @ uaI, Z uaI, C uaI, P iE, iE uaI, P oU, @r uaI, P aI uaI, uaI	12057.3
p ua n									0.000	0	0	0.0		0		0	0.000		29	25	3	1	x ua n, p a n, C ua n, p iE n, k ua n, s ua n, p @ n, t ua n, Z ua n, l ua n, iE ua n, T ua n, K ua n, z ua n, i ua n, r ua n, p i n, n ua n, S ua n, c ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, @r ua n, p aI ua n, p eI ua n, p a ua n, ua n	51606.32
p ua N									0.000	0	0	0.0		0		0	0.000		17	15	1	1	p a N, p i N, Z ua N, C ua N, S ua N, k ua N, K ua N, x ua N, p @ N, i ua N, y ua N, u ua N, ioU ua N, ueI ua N, iaU ua N, p a ua N, ua N	23985.8666667
P ua n									0.000	0	0	0.0		0		0	0.000		26	25	0	1	x ua n, C ua n, k ua n, P iE n, s ua n, t ua n, Z ua n, l ua n, P a n, P i n, iE ua n, T ua n, P @ n, K ua n, z ua n, i ua n, r ua n, n ua n, S ua n, c ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, @r ua n, ua n	49943.44
P ua N									0.000	0	0	0.0		0		0	0.000		16	15	0	1	Z ua N, C ua N, S ua N, P @ N, P i N, k ua N, K ua N, x ua N, P a N, i ua N, y ua N, u ua N, ioU ua N, ueI ua N, iaU ua N, ua N	19236.6
p ueI									0.000	0	0	0.0		0		0	0.000		36	30	5	1	p u, p a, x ueI, t ueI, p eI, p iE, z ueI, p i, i ueI, S ueI, s ueI, p aU, T ueI, k ueI, p aI, p uo, Z ueI, p iaU, C ueI, r ueI, c ueI, K ueI, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iE ueI, iaU ueI, yE ueI, p aU ueI, p u ueI, p eI ueI, p aI ueI, p uo ueI, ueI	144366.8
P ueI									0.000	0	0	0.0		0		0	0.000		34	31	2	1	x ueI, t ueI, z ueI, i ueI, P aI, S ueI, s ueI, P aU, P i, T ueI, P a, k ueI, P eI, P uo, P iaU, Z ueI, C ueI, P u, r ueI, c ueI, K ueI, u ueI, P iE, uaI ueI, ueI ueI, ioU ueI, P oU, y ueI, iE ueI, iaU ueI, yE ueI, P uo ueI, P u ueI, ueI	103932.354839
p u n									0.000	0	0	0.0		0		0	0.000		32	27	4	1	p a n, p u iaU, p iE n, p @ n, x u n, t u n, k u n, C u n, l u n, Z u n, c u n, K u n, T u n, S u n, p i n, z u n, p u i, p u ueI, s u n, p u y, r u n, p u @r, p u ioU, p u yE, p u u, p u ia, p u uaI, p u a n, p u y n, p u u@ n, p u iE n, p u	705558.768519
p u N									0.000	0	0	0.0		0		0	0.000		15	13	1	1	p a N, p i N, p u iaU, p @ N, p u i, p u ueI, p u y, p u @r, p u ioU, p u yE, p u u, p u ia, p u uaI, p u io N, p u	713273.615385
P u n									0.000	0	0	0.0		0		0	0.000		21	20	0	1	P iE n, x u n, t u n, k u n, C u n, l u n, P a n, Z u n, P i n, c u n, K u n, P @ n, T u n, S u n, z u n, s u n, r u n, P u @r, P u ueI, P u i, P u	4608.75
P u N									0.000	0	0	0.0		0		0	0.000		7	6	0	1	P @ N, P i N, P a N, P u @r, P u ueI, P u i, P u	4109.16666667
p uo									0.000	0	0	0.0		0		0	0.000		38	26	11	1	p u, p a, S uo, x uo, z uo, k uo, Z uo, p eI, p iE, t uo, p i, c uo, s uo, p aU, m uo, l uo, p aI, T uo, P uo, p iaU, r uo, n uo, C uo, K uo, i uo, f uo, p a uo, ueI p uo, p uo aI, p uo ioU, p eI uo, p uo u, p uo i, y p uo, i p uo, p uo ueI, aI p uo, uo	1766774.90909
P uo									0.000	0	0	0.0		0		0	0.000		36	27	8	1	S uo, x uo, z uo, k uo, Z uo, t uo, c uo, s uo, P aI, P aU, P i, P a, m uo, l uo, T uo, p uo, P eI, P iaU, r uo, P u, n uo, C uo, P iE, K uo, i uo, P oU, f uo, uaI P uo, u P uo, ia P uo, P uo i, P uo ueI, P uo y, i P uo, a P uo, uo	1719987.90741
p y									0.000	0	0	0.0		0		0	0.000		32	26	5	1	p u, p a, Q y, p eI, p iE, p i, J y, p aU, n y, p aI, p uo, X y, p iaU, ioU y, l y, uaI y, @ y, iE y, ueI y, i y, yE y, oU y, @r y, y y, ia y, u y, p i y, p u y, p iaU y, p aU y, p aI y, y	88708.4538462
P y									0.000	0	0	0.0		0		0	0.000		30	27	2	1	Q y, J y, P aI, P aU, n y, P i, P a, P eI, X y, P uo, P iaU, ioU y, l y, P u, uaI y, @ y, iE y, ueI y, i y, yE y, P iE, oU y, @r y, y y, P oU, ia y, u y, P eI y, P uo y, y	42641.3518519
p yE									0.000	0	0	0.0		0		0	0.000		25	21	3	1	p u, p a, p eI, p iE, p i, Q yE, p aU, X yE, p aI, p uo, J yE, p iaU, y yE, l yE, n yE, u yE, i yE, @r yE, ioU yE, ueI yE, iaU yE, p a yE, p eI yE, p u yE, yE	81396.7142857
P yE									0.000	0	0	0.0		0		0	0.000		24	22	1	1	P aI, P aU, Q yE, P i, X yE, P a, P eI, P uo, P iaU, J yE, P u, y yE, l yE, n yE, P iE, u yE, i yE, @r yE, ioU yE, ueI yE, P oU, iaU yE, P eI yE, yE	24856.5909091
p yE n									0.000	0	0	0.0		0		0	0.000		18	16	1	1	p a n, p iE n, Q yE n, p @ n, X yE n, i yE n, J yE n, p i n, iaU yE n, oU yE n, ueI yE n, u yE n, uaI yE n, @r yE n, aI yE n, ioU yE n, p aU yE n, yE n	28817.5
p yE N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	p a N, p i N, p @ N	27329.0
P yE n									0.000	0	0	0.0		0		0	0.000		18	16	1	1	Q yE n, P iE n, X yE n, i yE n, P a n, J yE n, P i n, P @ n, iaU yE n, oU yE n, ueI yE n, u yE n, uaI yE n, @r yE n, aI yE n, ioU yE n, P aI yE n, yE n	25571.875
P yE N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	P @ N, P i N, P a N	3967.66666667
p y n									0.000	0	0	0.0		0		0	0.000		17	12	4	1	p a n, p iE n, p @ n, Q y n, J y n, X y n, p i n, ia y n, @ y n, aU y n, u y n, i y n, p i y n, p u y n, p aI y n, p eI y n, y n	8205.5
p y N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	p a N, p i N, p @ N	27329.0
P y n									0.000	0	0	0.0		0		0	0.000		13	12	0	1	P iE n, Q y n, P a n, J y n, X y n, P i n, P @ n, ia y n, @ y n, aU y n, u y n, i y n, y n	5326.25
P y N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	P @ N, P i N, P a N	3967.66666667
Q @									0.000	0	0	0.0		0		0	0.000		25	23	1	1	t @, Z @, k @, Q y, n @, K @, Q i, C @, x @, Q ioU, Q yE, Q iaU, S @, r @, T @, l @, s @, Q iE, z @, c @, Q ia, aI @, y @, Q i @, @	143139.086957
Q @ n									0.000	0	0	0.0		0		0	0.000		20	19	0	1	x @ n, r @ n, Z @ n, Q iE n, k @ n, m @ n, f @ n, Q yE n, S @ n, p @ n, Q y n, Q i n, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, c @ n, @ n	81813.6842105
Q @ N									0.000	0	0	0.0		0		0	0.000		21	21	0	0	n @ N, Q i N, t @ N, Z @ N, Q ia N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, Q io N, K @ N, k @ N, s @ N	17899.5714286
Q @ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q a									0.000	0	0	0.0		0		0	0.000		26	25	0	1	T a, p a, m a, n a, Q y, t a, Q i, S a, l a, Q ioU, Q yE, C a, f a, Q iaU, P a, x a, z a, K a, Z a, s a, Q iE, c a, Q ia, a a, k a, a	213865.96
Q aI									0.000	0	0	0.0		0		0	0.000		28	26	1	1	z aI, l aI, Q y, T aI, t aI, c aI, Q i, k aI, x aI, K aI, m aI, Q ioU, P aI, Q yE, Q iaU, p aI, Q iE, s aI, n aI, C aI, Z aI, Q ia, S aI, ioU aI, u aI, aI aI, Q ioU aI, aI	82783.0384615
Q a n									0.000	0	0	0.0		0		0	0.000		29	27	1	1	Q iE n, K a n, t a n, p a n, T a n, s a n, n a n, k a n, Q yE n, Z a n, f a n, S a n, m a n, l a n, x a n, Q y n, Q i n, P a n, c a n, C a n, z a n, r a n, i a n, y a n, ioU a n, ueI a n, iaU a n, Q iE a n, a n	27305.6666667
Q a N									0.000	0	0	0.0		0		0	0.000		22	21	0	1	r a N, S a N, p a N, Q i N, t a N, Z a N, f a N, C a N, Q ia N, k a N, m a N, T a N, c a N, l a N, P a N, z a N, K a N, Q io N, s a N, x a N, n a N, a N	24420.047619
Q a r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q aU									0.000	0	0	0.0		0		0	0.000		26	25	0	1	x aU, Q y, t aU, Z aU, Q i, k aU, z aU, l aU, Q ioU, P aU, Q yE, p aU, S aU, Q iaU, K aU, T aU, C aU, m aU, c aU, n aU, Q iE, r aU, s aU, Q ia, aU aU, aU	40910.88
Q E									0.000	0	0	0.0		0		0	0.000		7	7	0	0	Q y, Q i, Q ioU, Q yE, Q iaU, Q iE, Q ia	36672.0
Q eI									0.000	0	0	0.0		0		0	0.000		19	18	0	1	m eI, Q y, k eI, t eI, p eI, S eI, x eI, Q i, Q ioU, Q yE, f eI, Q iaU, l eI, n eI, P eI, Q iE, z eI, Q ia, eI	48544.0
Q E n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31411.75
Q i@									0.000	0	0	0.0		0		0	0.000		7	7	0	0	Q y, Q i, Q ioU, Q yE, Q iaU, Q iE, Q ia	36672.0
Q i@ n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31411.75
Q i@ N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	Q i N, Q ia N, Q io N	20380.6666667
Q i@ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q i									0.000	0	0	0.0		0		0	0.000		53	28	24	1	n i, Q y, l i, J i, p i, t i, Q ioU, X i, Q yE, T i, Q iaU, ueI i, m i, P i, @r i, i i, Q iE, ioU i, u i, a i, ia i, Q ia, @ i, y i, uaI i, aI i, iaU i, iE i, Q i N, i Q i, u Q i, Q i n, y Q i, Q i ioU, Q i ueI, Q i iE, Q i y, Q i i, Q i yE, ioU Q i, Q i @, yE Q i, Q i u, Q i ia, Q ioU i, Q iE i, ueI Q i, aI Q i, Q i @r, aU Q i, @r Q i, ia Q i, i	303089.190476
Q ia									0.000	0	0	0.0		0		0	0.000		21	18	2	1	Q y, X ia, J ia, Q i, Q ioU, Q yE, Q iaU, Q iE, ioU ia, aI ia, u ia, a ia, i ia, ia ia, iE ia, iaU ia, t ia, yE ia, Q ia N, Q i ia, ia	47463.7222222
Q ia n									0.000	0	0	0.0		0		0	0.000		6	5	0	1	Q iE n, Q ia N, Q yE n, Q y n, Q i n, Q ia	29810.2
Q ia N									0.000	0	0	0.0		0		0	0.000		19	11	6	2	X ia N, l ia N, Q i N, J ia N, i ia N, n ia N, Q io N, ueI ia N, u ia N, yE ia N, ioU ia N, ueI Q ia N, Q y ia N, Q yE ia N, Q ia N ueI, iaU Q ia N, ia Q ia N, ia N, Q ia	45204.0454545
Q ia r									0.000	0	0	0.0		0		0	0.000		2	1	0	1	Q ia N, Q ia	21376.0
Q iaU									0.000	0	0	0.0		0		0	0.000		19	18	0	1	l iaU, Q y, J iaU, X iaU, Q i, T iaU, t iaU, Q ioU, Q yE, m iaU, P iaU, n iaU, Q iE, p iaU, Q ia, aI iaU, i iaU, iaU iaU, iaU	362691.166667
Q iE									0.000	0	0	0.0		0		0	0.000		27	21	5	1	Q y, p iE, X iE, Q i, J iE, Q ioU, Q yE, Q iaU, T iE, l iE, iE iE, t iE, u iE, m iE, n iE, Q ia, P iE, aU iE, yE iE, y iE, ueI iE, Q iE n, i Q iE, @r Q iE, Q i iE, Q iE i, iE	191141.87619
Q iE n									0.000	0	0	0.0		0		0	0.000		39	22	15	2	t iE n, J iE n, T iE n, n iE n, X iE n, p iE n, l iE n, Q yE n, P iE n, m iE n, Q y n, Q i n, y iE n, @r iE n, iaU iE n, i iE n, u iE n, Q iE i, ueI iE n, ioU iE n, @ iE n, aI iE n, i Q iE n, Q iE n i, Q iE n yE, u Q iE n, Q iE n @, Q iE n iE, ioU Q iE n, ia Q iE n, Q iE n ueI, Q iE n uo, Q iE a n, @r Q iE n, Q iE n ua, Q i iE n, Q iE n u, iE n, Q iE	23932.330303
Q i n									0.000	0	0	0.0		0		0	0.000		43	26	15	2	Q iE n, Q i N, X i n, J i n, n i n, Q yE n, Q y n, P i n, l i n, m i n, Q i ioU, p i n, Q i ueI, Q i iE, Q i y, Q i i, Q i yE, y i n, Q i @, Q i u, Q i ia, ioU i n, ia i n, Q i @r, u i n, ueI i n, Q i n aI, Q i yE n, uaI Q i n, Q i u@ n, Q i n ioU, Q i i n, Q i n eI, Q i n @r, Q i n y, Q i n a, Q ioU i n, Q i n u, Q i ua n, Q i n aU, Q i iE n, Q i, i n	34023.2923077
Q i N									0.000	0	0	0.0		0		0	0.000		39	23	14	2	T i N, J i N, X i N, p i N, Q ia N, l i N, m i N, t i N, P i N, Q i n, Q io N, n i N, Q i ioU, Q i ueI, Q i iE, Q i y, Q i i, Q i yE, iE i N, Q i @, Q i u, Q i ia, Q i @r, iaU Q i N, aI Q i N, Q i ua N, Q i N i, ioU Q i N, Q i N ua, u Q i N, Q i N ueI, Q i N u, Q i io N, Q i N y, i Q i N, Q i i N, Q i N aI, Q i, i N	38531.484472
Q io n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	Q iE n, Q yE n, Q y n, Q i n, Q io N	25234.4
Q io N									0.000	0	0	0.0		0		0	0.000		14	11	2	1	Q i N, Q ia N, X io N, ioU io N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, u Q io N, Q i io N, io N	59567.2272727
Q ioU									0.000	0	0	0.0		0		0	0.000		29	21	7	1	J ioU, Q y, Q i, l ioU, Q yE, Q iaU, X ioU, t ioU, n ioU, Q iE, Q ia, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, iaU Q ioU, Q i ioU, yE Q ioU, Q ioU i, Q ioU aI, aI Q ioU, Q ioU y, ioU	365221.0
Q o n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31411.75
Q o N									0.000	0	0	0.0		0		0	0.000		16	16	0	0	Z o N, c o N, Q i N, Q ia N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, l o N, r o N, Q io N	16315.5
Q oU									0.000	0	0	0.0		0		0	0.000		25	24	0	1	t oU, Q y, z oU, Q i, S oU, k oU, x oU, T oU, Q ioU, Q yE, Z oU, Q iaU, C oU, K oU, l oU, m oU, r oU, Q iE, s oU, Q ia, c oU, f oU, oU oU, P oU, oU	133552.208333
Q u									0.000	0	0	0.0		0		0	0.000		35	33	1	1	p u, Q y, C u, Q i, Z u, S u, Q ioU, f u, Q yE, t u, l u, K u, Q iaU, r u, z u, k u, T u, x u, m u, Q iE, s u, P u, iaU u, i u, n u, c u, Q ia, iE u, ioU u, u u, ueI u, uaI u, @r u, Q i u, u	62652.5454545
Q ua									0.000	0	0	0.0		0		0	0.000		15	14	0	1	Q y, x ua, Q i, Q ioU, Q yE, Q iaU, Z ua, k ua, Q iE, S ua, K ua, ua ua, Q ia, aI ua, ua	36284.5714286
Q uaI									0.000	0	0	0.0		0		0	0.000		18	17	0	1	Q y, K uaI, Q i, Q ioU, Q yE, Q iaU, x uaI, k uaI, S uaI, i uaI, Q iE, Q ia, @ uaI, Z uaI, C uaI, iE uaI, @r uaI, uaI	24692.0
Q ua N									0.000	0	0	0.0		0		0	0.000		18	15	2	1	Q i N, Q ia N, Z ua N, C ua N, S ua N, k ua N, K ua N, x ua N, i ua N, y ua N, Q io N, u ua N, ioU ua N, ueI ua N, iaU ua N, Q i ua N, Q ioU ua N, ua N	22979.7
Q ueI									0.000	0	0	0.0		0		0	0.000		31	28	2	1	x ueI, Q y, t ueI, z ueI, Q i, Q ioU, i ueI, S ueI, s ueI, Q yE, Q iaU, T ueI, k ueI, Z ueI, Q iE, C ueI, r ueI, c ueI, Q ia, K ueI, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iE ueI, iaU ueI, yE ueI, Q i ueI, Q y ueI, ueI	113252.321429
Q u n									0.000	0	0	0.0		0		0	0.000		17	17	0	0	Q iE n, Q yE n, x u n, t u n, k u n, C u n, l u n, Q y n, Q i n, Z u n, c u n, K u n, T u n, S u n, z u n, s u n, r u n	9164.11764706
Q u N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	Q i N, Q ia N, Q io N	20380.6666667
Q uo									0.000	0	0	0.0		0		0	0.000		27	26	0	1	S uo, x uo, Q y, z uo, k uo, Z uo, t uo, Q i, c uo, s uo, Q ioU, Q yE, Q iaU, m uo, l uo, T uo, p uo, P uo, Q iE, r uo, n uo, Q ia, C uo, K uo, i uo, f uo, uo	1728971.11538
Q y									0.000	0	0	0.0		0		0	0.000		36	22	13	1	Q i, J y, Q ioU, Q yE, Q iaU, n y, X y, Q iE, ioU y, l y, uaI y, @ y, Q ia, iE y, ueI y, i y, yE y, oU y, @r y, y y, ia y, u y, ioU Q y, Q y n, Q y y, Q i y, Q y yE, u Q y, uaI Q y, Q y ueI, ueI Q y, yE Q y, iE Q y, Q ioU y, i Q y, y	38865.8951049
Q yE									0.000	0	0	0.0		0		0	0.000		23	17	5	1	Q y, Q i, Q ioU, Q iaU, X yE, Q iE, J yE, y yE, Q ia, l yE, n yE, u yE, i yE, @r yE, ioU yE, ueI yE, iaU yE, Q yE n, Q i yE, Q y yE, Q yE yE, i Q yE, yE	38528.2823529
Q yE n									0.000	0	0	0.0		0		0	0.000		30	15	13	2	Q iE n, X yE n, i yE n, Q y n, Q i n, J yE n, iaU yE n, oU yE n, ueI yE n, u yE n, Q yE yE, uaI yE n, @r yE n, aI yE n, ioU yE n, Q ioU yE n, Q yE n ueI, u Q yE n, Q yE n y, Q i yE n, Q yE n i, yE Q yE n, Q yE n @, uaI Q yE n, Q yE n ioU, aI Q yE n, uo Q yE n, Q yE n ia, yE n, Q yE	27207.6538462
Q yE N									0.000	0	0	0.0		0		0	0.000		7	5	1	1	Q i N, Q ia N, Q yE n, Q io N, Q yE yE, Q yE ia N, Q yE	29845.8
Q y N									0.000	0	0	0.0		0		0	0.000		9	7	1	1	Q i N, Q ia N, Q y n, Q y y, Q io N, Q y yE, Q y ueI, Q y ia N, Q y	181365.571429
Q y n									0.000	0	0	0.0		0		0	0.000		20	13	5	2	Q iE n, Q yE n, Q i n, J y n, X y n, Q y y, Q y yE, ia y n, @ y n, aU y n, Q y ueI, u y n, i y n, ueI Q y n, Q y n u, Q y u@ n, y Q y n, Q y n eI, Q y, y n	97416.9076923
r @									0.000	0	0	0.0		0		0	0.000		26	21	4	1	t @, Z @, k @, n @, K @, C @, x @, r u, S @, T @, r 1, l @, s @, r oU, r uo, z @, r ueI, r aU, c @, aI @, y @, r @ n, r @ N, r @ aI, y r @, @	193582.761905
r @ n									0.000	0	0	0.0		0		0	0.000		41	19	20	2	x @ n, Z @ n, k @ n, m @ n, f @ n, S @ n, p @ n, r @ N, K @ n, C @ n, z @ n, r a n, P @ n, s @ n, r ua n, r @ aI, n @ n, r u n, c @ n, r @ n ueI, ioU r @ n, r @ n u, aI r @ n, r @ n aU, ueI r @ n, r @ n i, i r @ n, @ r @ n, uaI r @ n, iE r @ n, r @ n ioU, y r @ n, u r @ n, r @ yE n, r @ n aI, r @ n y, r @ i n, iaU r @ n, ua r @ n, @ n, r @	50152.9894737
r @ N									0.000	0	0	0.0		0		0	0.000		22	21	0	1	r @ n, n @ N, r a N, t @ N, Z @ N, C @ N, S @ N, f @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, r o N, p @ N, r @ aI, K @ N, k @ N, s @ N, r @	35238.7142857
r @ r									0.000	0	0	0.0		0		0	0.000		4	3	0	1	r @ n, r @ N, r @ aI, r @	73400.6666667
