Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen	PY_T	PY_NoT	IPA_T	IPA_NoT
鹌	added	an	an	a n	an	NA	a	VN	1	2	2	2	added	0	0	NA	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	46	8	37	1	@ n, a I, i n, y n, a U, a i, a N, a a, xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, a n y, a n i, y a n, a	161213.263514	0.6	NA	NA	NA	NA	NA	NA	NA	NA
鹚	added	c1	ci	c 1	tsʻɨ	NA	c	CV	1	2	2	2	added	0	0	NA	0	呲, 疵, 慈, 瓷, 磁, 祠, 糍, 茨, 词, 辞, 雌, 此, 泚, 跐, 刺, 厕, 次	17	13	9	4	0	S 1, Z 1, s 1, C 1, z 1, r 1, c a, c @, c u, i c 1, c 1 y, y c 1, c 1 i	148464.25	0.26	NA	NA	NA	NA	NA	NA	NA	NA
詞	added	c1	ci	c 1	tsʻɨ	NA	c	CV	1	2	2	2	added	0	0	NA	0	呲, 疵, 慈, 瓷, 磁, 祠, 糍, 茨, 词, 辞, 雌, 此, 泚, 跐, 刺, 厕, 次	17	13	9	4	0	S 1, Z 1, s 1, C 1, z 1, r 1, c a, c @, c u, i c 1, c 1 y, y c 1, c 1 i	148464.25	0.26	NA	NA	NA	NA	NA	NA	NA	NA
刺儿	added	c1r	cir	c 1 r	tsʻɨ	NA	c	CVR	1	3	3	3	added	0	0	NA	0	NA	NA	6	3	2	1	S 1 r, c 1 y, c 1 i, c 1 @ r, c 1 r 1, c 1	58223.8333333	0.2	NA	NA	NA	NA	NA	NA	NA	NA
冊	added	c@	ce	c @	tsʻə	NA	c	CV	1	2	2	2	added	0	0	NA	0	侧, 册, 恻, 测, 策	5	22	17	4	1	t @, l @, Z @, k @, n @, K @, c 1, C @, x @, S @, r @, T @, s @, z @, c a, c u, y @, c @ N, y c @, c @ i, i c @, @	233562.705882	0.48	NA	NA	NA	NA	NA	NA	NA	NA
廁	added	c@	ce	c @	tsʻə	NA	c	CV	1	2	2	2	added	0	0	NA	0	侧, 册, 恻, 测, 策	5	22	17	4	1	t @, l @, Z @, k @, n @, K @, c 1, C @, x @, S @, r @, T @, s @, z @, c a, c u, y @, c @ N, y c @, c @ i, i c @, @	233562.705882	0.48	NA	NA	NA	NA	NA	NA	NA	NA
筴	added	c@	ce	c @	tsʻə	NA	c	CV	1	2	2	2	added	0	0	NA	0	侧, 册, 恻, 测, 策	5	22	17	4	1	t @, l @, Z @, k @, n @, K @, c 1, C @, x @, S @, r @, T @, s @, z @, c a, c u, y @, c @ N, y c @, c @ i, i c @, @	233562.705882	0.48	NA	NA	NA	NA	NA	NA	NA	NA
嵾	added	c@n	cen	c @ n	tsʻən	NA	c	CVN	1	3	3	3	added	0	0	NA	0	岑, 涔	2	21	19	0	2	x @ n, r @ n, Z @ n, k @ n, m @ n, u @ n, f @ n, S @ n, p @ n, K @ n, c a n, c u n, c @ N, C @ n, z @ n, P @ n, s @ n, n @ n, c @ i, @ n, c @	57838.1315789	0.59	NA	NA	NA	NA	NA	NA	NA	NA
参	added	c@n	cen	c @ n	tsʻən	NA	c	CVN	1	3	3	3	added	0	0	NA	0	岑, 涔	2	21	19	0	2	x @ n, r @ n, Z @ n, k @ n, m @ n, u @ n, f @ n, S @ n, p @ n, K @ n, c a n, c u n, c @ N, C @ n, z @ n, P @ n, s @ n, n @ n, c @ i, @ n, c @	57838.1315789	0.59	NA	NA	NA	NA	NA	NA	NA	NA
礤	added	ca	ca	c a	tsʻa	NA	c	CV	1	2	2	2	added	0	0	NA	0	嚓, 擦	2	36	31	4	1	T a, p a, m a, n a, t a, Xi a, c 1, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c @, Ku a, c u, Qi a, a a, k a, ti a, c a I, c a U, c a N, c a n, a	213263.25	0.66	NA	NA	NA	NA	NA	NA	NA	NA
遪	added	ca	ca	c a	tsʻa	NA	c	CV	1	2	2	2	added	0	0	NA	0	嚓, 擦	2	36	31	4	1	T a, p a, m a, n a, t a, Xi a, c 1, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c @, Ku a, c u, Qi a, a a, k a, ti a, c a I, c a U, c a N, c a n, a	213263.25	0.66	NA	NA	NA	NA	NA	NA	NA	NA
礸	added	ca	ca	c a	tsʻa	NA	c	CV	1	2	2	2	added	0	0	NA	0	嚓, 擦	2	36	31	4	1	T a, p a, m a, n a, t a, Xi a, c 1, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c @, Ku a, c u, Qi a, a a, k a, ti a, c a I, c a U, c a N, c a n, a	213263.25	0.66	NA	NA	NA	NA	NA	NA	NA	NA
囃	added	ca	ca	c a	tsʻa	NA	c	CV	1	2	2	2	added	0	0	NA	0	嚓, 擦	2	36	31	4	1	T a, p a, m a, n a, t a, Xi a, c 1, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c @, Ku a, c u, Qi a, a a, k a, ti a, c a I, c a U, c a N, c a n, a	213263.25	0.66	NA	NA	NA	NA	NA	NA	NA	NA
採	added	caI	cai	c a I	tsʻaɪ	NA	c	CVV	1	3	3	3	added	0	0	NA	0	猜, 才, 材, 裁, 财, 彩, 睬, 踩, 采, 菜, 蔡	11	32	25	5	2	z a I, l a I, T a I, Ku a I, t a I, k a I, x a I, K a I, m a I, P a I, xu a I, p a I, ku a I, c a U, c a N, u a I, Su a I, s a I, c a n, n a I, C a I, Z a I, S a I, Zu a I, Cu a I, c a I u, c 1 a I, c a I i, i c a I, u c a I, a I, c a	59984.52	0.53	NA	NA	NA	NA	NA	NA	NA	NA
賶	added	caN	cang	c a N	tsʻaŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	仓, 沧, 舱, 苍, 藏	5	37	35	0	2	Xi a N, r a N, S a N, li a N, p a N, c o N, c a I, Ji a N, t a N, Z a N, f a N, C a N, Qi a N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a U, ku a N, l a N, Ku a N, xu a N, c a n, P a N, ni a N, c @ N, z a N, K a N, s a N, x a N, n a N, c a, a N	29624.6142857	0.71	NA	NA	NA	NA	NA	NA	NA	NA
叅	added	can	can	c a n	tsʻan	NA	c	CVN	1	3	3	3	added	0	0	NA	0	参, 餐, 惭, 残, 蚕, 惨, 灿, 璨	8	43	38	3	2	xu a n, K a n, t a n, c a I, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, c a U, c a N, x a n, lu a n, P a n, c u n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, y a n, c a n y, u c a n, c 1 a n, a n, c a	24172.1491228	0.67	NA	NA	NA	NA	NA	NA	NA	NA
燦	added	can	can	c a n	tsʻan	NA	c	CVN	1	3	3	3	added	0	0	NA	0	参, 餐, 惭, 残, 蚕, 惨, 灿, 璨	8	43	38	3	2	xu a n, K a n, t a n, c a I, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, c a U, c a N, x a n, lu a n, P a n, c u n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, y a n, c a n y, u c a n, c 1 a n, a n, c a	24172.1491228	0.67	NA	NA	NA	NA	NA	NA	NA	NA
慘	added	can	can	c a n	tsʻan	NA	c	CVN	1	3	3	3	added	0	0	NA	0	参, 餐, 惭, 残, 蚕, 惨, 灿, 璨	8	43	38	3	2	xu a n, K a n, t a n, c a I, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, c a U, c a N, x a n, lu a n, P a n, c u n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, y a n, c a n y, u c a n, c 1 a n, a n, c a	24172.1491228	0.67	NA	NA	NA	NA	NA	NA	NA	NA
憁	added	coN	cong	c o N	tsʻoŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	匆, 枞, 聪, 葱, 蟌, 丛, 从, 淙	8	22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11434.4561404	0.53	NA	NA	NA	NA	NA	NA	NA	NA
愡	added	coN	cong	c o N	tsʻoŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	匆, 枞, 聪, 葱, 蟌, 丛, 从, 淙	8	22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11434.4561404	0.53	NA	NA	NA	NA	NA	NA	NA	NA
囱	added	coN	cong	c o N	tsʻoŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	匆, 枞, 聪, 葱, 蟌, 丛, 从, 淙	8	22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11434.4561404	0.53	NA	NA	NA	NA	NA	NA	NA	NA
聰	added	coN	cong	c o N	tsʻoŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	匆, 枞, 聪, 葱, 蟌, 丛, 从, 淙	8	22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11434.4561404	0.53	NA	NA	NA	NA	NA	NA	NA	NA
謥	added	coN	cong	c o N	tsʻoŋ	NA	c	CVN	1	4	3	3	added	0	0	NA	0	匆, 枞, 聪, 葱, 蟌, 丛, 从, 淙	8	22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11434.4561404	0.53	NA	NA	NA	NA	NA	NA	NA	NA
湊	added	coU	cou	c o U	tsʻoʊ	NA	c	CVV	1	3	3	3	added	0	0	NA	0	凑	1	26	25	0	1	i o U, Ji o U, t o U, z o U, c o N, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C o U, Xi o U, K o U, l o U, c a U, ti o U, ni o U, m o U, r o U, s o U, f o U, mi o U, P o U, o U	151759.04	0.85	NA	NA	NA	NA	NA	NA	NA	NA
巑	added	cuan	cuan	cu a n	tsʻuan	NA	c	CGVN	1	4	4	3	added	0	0	NA	0	蹿, 窜	2	35	34	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, y a n, a n	27687.7941176	1	NA	NA	NA	NA	NA	NA	NA	NA
櫕	added	cuan	cuan	cu a n	tsʻuan	NA	c	CGVN	1	4	4	3	added	0	0	NA	0	蹿, 窜	2	35	34	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, y a n, a n	27687.7941176	1	NA	NA	NA	NA	NA	NA	NA	NA
撺	added	cuan	cuan	cu a n	tsʻuan	NA	c	CGVN	1	4	4	3	added	0	0	NA	0	蹿, 窜	2	35	34	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, y a n, a n	27687.7941176	1	NA	NA	NA	NA	NA	NA	NA	NA
篡	added	cuan	cuan	cu a n	tsʻuan	NA	c	CGVN	1	4	4	3	added	0	0	NA	0	蹿, 窜	2	35	34	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, y a n, a n	27687.7941176	1	NA	NA	NA	NA	NA	NA	NA	NA
痤	added	cuo	cuo	cu o	tsʻuo	NA	c	CGV	1	3	3	2	added	0	0	NA	0	搓, 撮, 磋, 蹉, 矬, 鹾, 挫, 措, 锉, 错	10	16	15	1	0	u o, Su o, xu o, ku o, tu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, cu o u	158498.066667	0.88	NA	NA	NA	NA	NA	NA	NA	NA
銼	added	cuo	cuo	cu o	tsʻuo	NA	c	CGV	1	3	3	2	added	0	0	NA	0	搓, 撮, 磋, 蹉, 矬, 鹾, 挫, 措, 锉, 错	10	16	15	1	0	u o, Su o, xu o, ku o, tu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, cu o u	158498.066667	0.88	NA	NA	NA	NA	NA	NA	NA	NA
䂳	added	cuo	cuo	cu o	tsʻuo	NA	c	CGV	1	3	3	2	added	0	0	NA	0	搓, 撮, 磋, 蹉, 矬, 鹾, 挫, 措, 锉, 错	10	16	15	1	0	u o, Su o, xu o, ku o, tu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, cu o u	158498.066667	0.88	NA	NA	NA	NA	NA	NA	NA	NA
脞	added	cuo	cuo	cu o	tsʻuo	NA	c	CGV	1	3	3	2	added	0	0	NA	0	搓, 撮, 磋, 蹉, 矬, 鹾, 挫, 措, 锉, 错	10	16	15	1	0	u o, Su o, xu o, ku o, tu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, cu o u	158498.066667	0.88	NA	NA	NA	NA	NA	NA	NA	NA
欸	added	eI	ei	e I	eɪ	NA	e	VV	1	2	2	2	added	0	0	NA	0	诶, 欸	2	25	1	24	0	a I, xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I	86855.1666667	0.92	NA	NA	NA	NA	NA	NA	NA	NA
诶	added	eI	ei	e I	eɪ	NA	e	VV	1	2	2	2	added	0	0	NA	0	诶, 欸	2	25	1	24	0	a I, xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I	86855.1666667	0.92	NA	NA	NA	NA	NA	NA	NA	NA
覂	added	f@N	feng	f @ N	fəŋ	NA	f	CVN	1	4	3	3	added	0	0	NA	0	丰, 封, 峰, 枫, 疯, 砜, 蜂, 锋, 风, 冯, 缝, 逢, 讽, 俸, 凤, 奉	16	24	21	3	0	n @ N, t @ N, Z @ N, f a N, C @ N, S @ N, f @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, f @ r, s @ N, f @ N y, f @ N i, u f @ N	16406.8571429	0.57	NA	NA	NA	NA	NA	NA	NA	NA
䩬	added	f@N	feng	f @ N	fəŋ	NA	f	CVN	1	4	3	3	added	0	0	NA	0	丰, 封, 峰, 枫, 疯, 砜, 蜂, 锋, 风, 冯, 缝, 逢, 讽, 俸, 凤, 奉	16	24	21	3	0	n @ N, t @ N, Z @ N, f a N, C @ N, S @ N, f @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, f @ r, s @ N, f @ N y, f @ N i, u f @ N	16406.8571429	0.57	NA	NA	NA	NA	NA	NA	NA	NA
讽	added	f@N	feng	f @ N	fəŋ	NA	f	CVN	1	4	3	3	added	0	0	NA	0	丰, 封, 峰, 枫, 疯, 砜, 蜂, 锋, 风, 冯, 缝, 逢, 讽, 俸, 凤, 奉	16	24	21	3	0	n @ N, t @ N, Z @ N, f a N, C @ N, S @ N, f @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, f @ r, s @ N, f @ N y, f @ N i, u f @ N	16406.8571429	0.57	NA	NA	NA	NA	NA	NA	NA	NA
风	added	f@N	feng	f @ N	fəŋ	NA	f	CVN	1	4	3	3	added	0	0	NA	0	丰, 封, 峰, 枫, 疯, 砜, 蜂, 锋, 风, 冯, 缝, 逢, 讽, 俸, 凤, 奉	16	24	21	3	0	n @ N, t @ N, Z @ N, f a N, C @ N, S @ N, f @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, f @ r, s @ N, f @ N y, f @ N i, u f @ N	16406.8571429	0.57	NA	NA	NA	NA	NA	NA	NA	NA
䟪	added	f@N	feng	f @ N	fəŋ	NA	f	CVN	1	4	3	3	added	0	0	NA	0	丰, 封, 峰, 枫, 疯, 砜, 蜂, 锋, 风, 冯, 缝, 逢, 讽, 俸, 凤, 奉	16	24	21	3	0	n @ N, t @ N, Z @ N, f a N, C @ N, S @ N, f @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, f @ r, s @ N, f @ N y, f @ N i, u f @ N	16406.8571429	0.57	NA	NA	NA	NA	NA	NA	NA	NA
